Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Years_customer,Total_Expenses,Total_Acc_Cmp,Cluster
2,5,35322.0,1,2,34,28,9,37,12,7,13,3,2,0,4,8,55,11,106,0,1
2,3,77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,75,10,990,0,0
2,4,81657.0,0,0,69,364,40,425,158,60,50,1,3,4,8,1,54,9,1097,0,0
1,3,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,27,9,16,1,2
0,3,20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,49,9,34,0,2
4,3,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,33,11,1711,0,0
3,3,66726.0,1,1,61,349,7,35,0,0,47,3,8,2,4,7,66,9,438,1,0
1,5,23724.0,1,0,65,5,23,15,0,18,14,2,2,0,3,8,44,10,75,0,2
3,3,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,63,10,225,0,1
3,3,33444.0,1,1,24,8,0,8,0,0,2,1,1,0,2,8,71,11,18,0,1
2,3,54386.0,0,1,8,277,21,64,62,21,25,2,3,2,10,3,42,10,470,0,3
2,2,28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,42,10,91,0,2
3,4,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,32,9,2525,1,0
2,5,48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,73,10,504,0,1
2,3,43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,66,10,235,0,1
4,2,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,62,10,1232,2,3
1,4,15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,65,10,88,0,2
2,4,26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,52,9,17,0,2
2,4,22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,38,10,24,0,2
2,3,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,58,10,60,0,1
4,4,62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,71,10,1020,1,3
4,5,31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,61,11,155,0,2
0,3,45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,49,9,51,0,1
3,2,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,53,11,1812,1,0
3,6,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,54,11,1461,3,0
2,2,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,63,9,96,0,3
2,4,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,71,9,160,0,3
3,3,43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,54,10,139,0,1
3,2,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,55,10,908,0,3
0,3,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,58,10,183,0,1
3,3,70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,54,10,1161,1,0
4,3,78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,51,9,988,0,0
0,6,59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,62,11,1072,0,3
2,3,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,46,10,174,0,3
2,3,58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,64,10,758,0,3
3,3,51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,65,10,195,0,3
2,2,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,44,11,31,2,2
3,5,66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,66,10,1084,0,0
3,3,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,67,10,685,1,3
4,3,84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,58,10,1672,1,0
2,3,18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,33,10,43,0,2
4,5,40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,66,9,49,1,1
2,5,36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,58,10,133,0,1
2,5,42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,66,10,363,1,1
2,5,65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,68,10,545,0,0
2,5,77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,51,10,1065,1,0
2,5,74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,54,10,2047,1,0
2,3,56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,51,11,296,0,3
2,4,42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,48,10,140,1,1
2,4,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,58,10,530,0,3
4,5,33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,60,11,152,0,1
4,5,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,32,10,1598,0,0
2,4,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,60,10,114,0,1
1,4,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,37,11,101,0,2
2,3,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,50,10,25,0,2
0,2,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,66,10,789,1,0
2,3,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,42,10,87,1,1
4,6,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,65,10,90,0,1
4,3,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,64,10,1215,0,0
4,4,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,68,10,811,1,3
2,3,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,37,11,61,2,2
3,3,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,48,10,405,0,3
3,3,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,68,9,72,0,1
2,2,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,52,10,189,0,1
4,5,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,37,10,40,0,1
2,2,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,45,9,63,0,1
2,5,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,40,10,52,0,2
4,5,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,47,9,39,0,1
2,3,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,52,9,805,0,0
3,5,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,67,9,130,0,3
2,5,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,51,10,1631,3,0
2,3,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,34,10,34,0,2
2,4,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,71,10,152,0,1
1,4,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,39,9,21,0,2
4,3,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,56,10,71,0,3
2,4,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,61,9,899,1,0
3,5,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,76,9,711,0,0
4,5,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,45,11,351,0,2
2,2,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,52,9,8,0,2
1,4,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,31,11,119,0,2
2,5,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,55,10,21,0,1
4,5,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,50,9,10,0,2
2,3,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,48,9,973,1,0
4,3,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,58,10,1536,3,0
2,3,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,71,10,992,1,0
4,3,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,56,10,1529,2,0
2,3,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,51,10,860,0,0
2,2,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,60,10,928,0,0
4,3,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,53,11,418,1,3
0,3,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,68,11,587,1,3
2,3,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,48,9,641,0,0
2,3,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,47,9,23,1,1
2,5,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,54,10,2279,2,0
4,2,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,50,9,49,1,1
4,2,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,40,10,1779,2,0
3,5,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,41,10,1804,2,0
2,3,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,63,10,48,0,2
2,4,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,71,9,83,1,1
2,2,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,48,10,1862,4,0
4,3,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,60,11,793,1,3
2,5,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,53,10,84,0,2
4,3,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,75,10,183,0,1
0,4,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,65,9,1383,0,0
2,3,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,79,9,999,1,3
3,4,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,60,10,825,0,3
2,4,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,51,11,246,2,1
3,3,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,57,10,610,0,3
3,2,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,55,11,76,0,2
2,3,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,52,10,1286,1,0
3,3,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,48,10,30,1,1
2,3,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,59,10,99,0,1
2,2,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,45,11,1192,1,0
2,3,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,48,10,362,0,1
2,5,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,40,11,2130,2,0
0,2,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,52,11,1229,3,1
4,3,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,66,11,38,0,1
3,5,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,72,10,485,0,1
1,3,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,72,11,434,0,2
2,2,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,53,10,44,0,1
4,3,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,51,11,496,2,3
0,3,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,54,10,78,0,1
3,3,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,51,10,2346,4,0
2,3,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,52,11,794,0,3
2,3,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,67,10,17,0,2
2,4,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,52,10,26,0,2
0,3,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,50,9,76,0,1
4,4,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,46,10,15,0,1
4,4,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,60,9,62,0,1
3,5,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,69,9,198,0,3
4,5,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,45,10,49,0,1
2,5,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,57,10,802,1,3
2,3,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,77,9,1736,2,0
2,4,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,45,11,57,0,2
3,5,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,52,10,59,0,0
2,5,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,70,10,2302,4,0
0,3,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,38,9,37,0,2
2,2,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,53,10,310,0,1
2,3,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,44,11,1305,1,0
2,5,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,57,10,832,0,3
2,5,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,47,10,401,0,3
4,3,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,58,9,1501,2,0
2,3,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,41,9,1189,5,0
2,5,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,51,10,1194,0,3
4,3,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,63,9,656,0,0
3,4,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,67,11,1540,0,0
3,5,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,58,10,311,0,1
0,5,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,68,10,820,0,0
0,3,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,34,9,274,0,3
4,4,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,61,10,57,0,2
2,5,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,58,10,448,0,1
0,3,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,50,9,44,0,1
2,3,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,51,10,102,0,1
2,5,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,39,9,61,0,1
3,3,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,63,10,1643,0,0
3,5,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,65,10,397,0,1
2,5,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,55,9,1121,1,0
2,4,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,46,11,473,2,1
1,3,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,49,9,50,0,2
3,3,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,61,10,1678,0,0
2,3,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,41,9,58,0,2
4,3,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,48,10,170,0,1
3,4,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,41,10,373,0,2
4,5,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,78,10,1196,2,0
2,3,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,44,9,101,0,2
2,3,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,54,11,316,1,1
2,3,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,61,10,1400,2,0
2,4,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,75,10,1424,0,0
3,3,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,45,11,844,4,0
2,3,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,48,10,311,0,3
2,5,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,41,10,1149,0,0
3,3,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,40,9,129,0,1
2,6,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,71,10,32,0,1
2,4,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,41,11,299,1,1
2,5,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,61,9,320,1,3
3,3,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,46,11,441,0,1
3,3,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,74,11,1178,2,3
2,3,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,33,10,85,0,2
1,4,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,41,10,24,0,2
2,4,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,48,10,112,0,1
0,3,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,64,10,30,0,2
4,3,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,40,10,410,0,3
2,5,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,47,10,800,1,3
4,2,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,61,10,1313,1,0
4,5,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,67,10,1483,0,0
2,4,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,30,10,1258,1,0
2,5,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,36,11,28,0,2
2,3,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,58,9,227,0,0
2,3,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,41,11,1555,2,0
2,4,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,61,10,861,0,0
2,3,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,45,10,103,1,1
4,4,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,77,9,634,0,3
2,4,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,60,10,1918,0,0
3,4,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,52,10,131,0,1
2,5,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,55,11,586,0,3
1,3,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,31,10,62,1,2
2,2,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,49,10,447,0,3
0,5,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,73,11,939,0,3
0,2,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,46,10,797,1,3
3,4,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,65,11,1143,1,0
2,4,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,47,10,415,0,1
2,3,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,50,10,30,0,1
3,2,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,55,10,187,0,1
2,3,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,65,9,251,0,0
2,4,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,48,9,237,0,3
0,5,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,63,10,91,0,3
3,4,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,58,10,35,0,1
4,2,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,63,11,493,1,3
4,3,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,54,10,971,0,3
2,4,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,63,11,371,0,1
2,4,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,48,10,396,0,3
2,3,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,38,10,68,2,2
3,5,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,52,10,322,1,3
3,5,52247.25135379061,0,1,39,187,5,65,26,20,14,2,4,2,6,5,53,10,317,0,3
3,2,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,68,9,222,0,1
0,5,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,67,10,177,0,3
2,5,52247.25135379061,1,1,87,19,4,12,2,2,6,1,1,0,3,5,65,11,45,0,3
0,4,52247.25135379061,1,1,49,5,1,9,2,0,4,1,1,0,2,7,59,9,21,0,3
2,3,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,50,11,45,0,2
2,3,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,75,9,1899,2,0
4,5,52247.25135379061,1,0,17,25,1,13,0,0,3,1,1,0,3,7,51,9,42,0,3
0,5,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,47,10,22,0,2
2,5,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,43,11,41,0,1
2,5,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,44,9,1440,0,0
3,3,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,51,10,325,0,3
2,5,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,50,10,95,0,2
4,5,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,51,9,42,0,1
0,4,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,48,11,72,0,1
4,3,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,51,9,20,0,2
3,3,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,67,10,789,0,3
2,2,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,49,9,15,0,1
2,2,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,51,9,59,0,2
3,2,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,55,10,908,0,3
4,3,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,54,11,417,0,3
2,3,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,62,11,289,0,3
2,3,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,51,9,769,0,0
2,3,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,70,9,188,0,1
2,4,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,66,11,354,1,1
3,3,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,53,11,727,0,1
4,3,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,56,11,146,0,1
3,5,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,72,10,319,0,1
3,3,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,70,10,794,0,0
2,3,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,73,11,454,0,3
4,2,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,70,11,152,1,1
4,3,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,46,11,797,0,0
2,3,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,51,10,1690,4,0
3,3,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,54,9,20,0,1
2,3,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,79,9,1428,2,0
2,4,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,33,10,209,0,1
2,4,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,44,10,545,0,3
1,5,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,57,10,96,0,2
2,5,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,75,9,222,0,3
2,3,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,51,9,61,0,1
2,3,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,50,9,44,0,2
4,5,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,51,9,8,0,1
0,4,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,51,10,817,0,0
2,4,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,57,11,1371,1,3
4,5,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,54,9,42,0,3
2,3,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,64,11,60,0,2
2,3,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,53,10,78,0,2
4,3,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,49,10,23,0,1
4,3,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,51,10,19,0,1
0,4,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,65,9,61,0,1
2,4,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,51,10,449,0,2
3,3,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,40,10,37,0,2
0,2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,50,9,38,0,2
2,3,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,38,10,1131,2,0
2,4,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,50,10,34,0,1
2,2,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,56,10,294,0,0
0,3,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,44,10,48,1,2
2,3,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,62,11,289,0,3
0,5,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,37,10,30,0,2
2,3,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,59,9,125,0,1
2,3,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,40,10,156,0,1
2,5,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,71,10,70,0,1
3,3,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,74,10,22,0,1
2,5,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,44,11,65,1,2
3,6,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,75,11,1930,2,0
2,5,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,77,10,2283,2,0
2,3,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,65,10,310,0,3
0,3,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,52,11,1319,0,0
2,3,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,66,11,879,1,3
4,5,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,41,10,1244,0,0
0,5,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,50,9,690,0,0
2,5,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,51,10,209,0,1
2,3,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,58,9,1134,0,0
2,4,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,70,10,1507,1,0
4,4,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,56,10,57,0,1
4,5,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,58,11,529,0,2
2,5,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,54,9,1091,0,0
2,2,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,52,11,180,1,1
2,5,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,51,10,77,0,2
2,4,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,53,9,2349,4,0
